#File Name = C:\Users\cpt\Box Sync\piicr_2018\112ions_710.002mswc_2018-11-19_750ms_bng_ag_15ms-mrtof.lmf
#VersionString = 10.1.1203.2
#Comment = 
#HeaderSize = 379085
#Number of Channels = 8
#Number of Hits = 7
#Number of Coordinates = 65
#Timestamp Info = 2
#Common start
#Number of Events = 7747
#Data Format = -1
#DAQ_ID = 0x8
#TDC Resolution = 0.001 ns
#Trigger Channel = 8 (counting from 1)
#Trigger Dead Time = 60 ns
#Group Range Start = 0 ns
#Group Range End = 50 ns
#StartTime: Mon Nov 19 21:03:37 2018
#StopTime: Mon Nov 19 21:59:57 2018


#------- #1 -------
1	 1	 20.055	 0.000050
2	 1	 27.181999	 0.000050
3	 1	 21.017000	 0.000050
4	 1	 24.134001	 0.000050
7	 1	 -29695.306641	 0.000050

#------- #2 -------
1	 1	 19.222000	 0.000051
2	 1	 27.718000	 0.000051
3	 1	 22.587999	 0.000051
4	 1	 22.363001	 0.000051
7	 1	 -31425.445313	 0.000051

#------- #3 -------
1	 1	 18.302999	 0.800061
2	 1	 28.829000	 0.800061
3	 1	 21.518000	 0.800061
4	 1	 23.673000	 0.800061
7	 1	 -29884.353516	 0.800061

#------- #4 -------
1	 1	 21.294001	 0.800062
2	 1	 25.782000	 0.800062
3	 1	 21.705999	 0.800062
4	 1	 23.306000	 0.800062
7	 1	 -31382.400391	 0.800062

#------- #5 -------
1	 1	 21.798000	 1.600075
2	 1	 25.299000	 1.600075
3	 1	 21.466000	 1.600075
4	 1	 23.490999	 1.600075
7	 1	 -30491.363281	 1.600075

#------- #6 -------
1	 1	 20.458000	 1.600075
2	 1	 26.576000	 1.600075
3	 1	 20.907000	 1.600075
4	 1	 24.215000	 1.600075
7	 1	 -30884.310547	 1.600075

#------- #7 -------
1	 1	 20.298000	 1.600076
2	 1	 26.799999	 1.600076
3	 1	 20.480000	 1.600076
4	 1	 24.511000	 1.600076
7	 1	 -32097.378906	 1.600076

#------- #8 -------
1	 1	 19.775999	 2.400095
2	 1	 27.330000	 2.400095
3	 1	 21.715000	 2.400095
4	 1	 23.466000	 2.400095
7	 1	 -29132.005859	 2.400095

#------- #9 -------
1	 1	 19.763000	 2.400095
2	 1	 27.308001	 2.400095
3	 1	 22.013000	 2.400095
4	 1	 23.120001	 2.400095
7	 1	 -29403.753906	 2.400095

#------- #10 -------
1	 1	 19.370001	 2.400097
2	 1	 27.816000	 2.400097
3	 1	 21.407000	 2.400097
4	 1	 23.707001	 2.400097
7	 1	 -31012.984375	 2.400097

#------- #11 -------
1	 1	 19.250000	 2.400097
2	 1	 27.888000	 2.400097
3	 1	 21.555000	 2.400097
4	 1	 23.591000	 2.400097
7	 1	 -31359.609375	 2.400097

#------- #12 -------
1	 1	 19.919001	 3.200112
2	 1	 27.080999	 3.200112
3	 1	 22.674000	 3.200112
4	 1	 22.493999	 3.200112
7	 1	 -30525.009766	 3.200112

#------- #13 -------
1	 1	 18.733000	 3.200113
2	 1	 28.341000	 3.200113
3	 1	 22.086000	 3.200113
4	 1	 23.009001	 3.200113
7	 1	 -31225.218750	 3.200113

#------- #14 -------
1	 1	 22.186001	 3.200113
2	 1	 25.173000	 3.200113
3	 1	 21.580000	 3.200113
4	 1	 23.466999	 3.200113
7	 1	 -31456.130859	 3.200113

#------- #15 -------
1	 1	 19.082001	 4.000133
2	 1	 28.141001	 4.000133
3	 1	 21.188000	 4.000133
4	 1	 23.945000	 4.000133
7	 1	 -29846.041016	 4.000133

#------- #16 -------
1	 1	 19.198000	 4.000133
2	 1	 27.867001	 4.000133
3	 1	 22.002001	 4.000133
4	 1	 23.120001	 4.000133
7	 1	 -30562.880859	 4.000133

#------- #17 -------
1	 1	 19.281000	 4.800135
2	 1	 27.688000	 4.800135
3	 1	 22.844000	 4.800135
4	 1	 22.101000	 4.800135
7	 1	 -29237.585938	 4.800135

#------- #18 -------
1	 1	 20.886000	 4.800136
2	 1	 26.047001	 4.800136
3	 1	 21.797001	 4.800136
4	 1	 23.157000	 4.800136
7	 1	 -30335.406250	 4.800136

#------- #19 -------
1	 1	 19.797001	 4.800138
2	 1	 27.356001	 4.800138
3	 1	 21.757000	 4.800138
4	 1	 23.356001	 4.800138
7	 1	 -32633.968750	 4.800138

#------- #20 -------
1	 1	 21.180000	 5.600160
2	 1	 25.885000	 5.600160
3	 1	 22.236000	 5.600160
4	 1	 22.770000	 5.600160
7	 1	 -30200.089844	 5.600160

#------- #21 -------
1	 1	 19.743999	 6.400187
2	 1	 27.388000	 6.400187
3	 1	 20.846001	 6.400187
4	 1	 24.264000	 6.400187
7	 1	 -29713.144531	 6.400187

#------- #22 -------
1	 1	 24.771000	 7.200188
2	 1	 22.024000	 7.200188
3	 1	 27.392000	 7.200188
4	 1	 17.202000	 7.200188
7	 1	 -30184.681641	 7.200188

#------- #23 -------
1	 1	 21.309999	 7.200190
2	 1	 25.862000	 7.200190
3	 1	 20.767000	 7.200190
4	 1	 24.246000	 7.200190
7	 1	 -31735.164063	 7.200190

#------- #24 -------
1	 1	 22.096001	 8.000204
2	 1	 25.174000	 8.000204
3	 1	 22.674000	 8.000204
4	 1	 22.368000	 8.000204
7	 1	 -30183.529297	 8.000204

#------- #25 -------
1	 1	 21.167999	 8.000204
2	 1	 25.507000	 8.000204
3	 1	 22.638000	 8.000204
4	 1	 34.088001	 8.000204
7	 1	 -30327.861328	 8.000204

#------- #26 -------
1	 1	 21.822001	 8.000206
2	 1	 25.365000	 8.000206
3	 1	 22.278999	 8.000206
4	 1	 22.874001	 8.000206
7	 1	 -31569.083984	 8.000206

#------- #27 -------
1	 1	 21.534000	 8.800238
2	 1	 25.676001	 8.800238
3	 1	 21.702999	 8.800238
4	 1	 23.355000	 8.800238
7	 1	 -30363.492188	 8.800238

#------- #28 -------
1	 1	 20.586000	 8.800239
2	 1	 26.621000	 8.800239
3	 1	 20.458000	 8.800239
4	 1	 24.600000	 8.800239
7	 1	 -31113.228516	 8.800239

#------- #29 -------
1	 1	 21.521000	 8.800239
2	 1	 25.754999	 8.800239
3	 1	 21.802000	 8.800239
4	 1	 23.388000	 8.800239
7	 1	 -31558.201172	 8.800239

#------- #30 -------
1	 1	 20.167000	 8.800240
2	 1	 26.971001	 8.800240
3	 1	 21.106001	 8.800240
4	 1	 24.099001	 8.800240
7	 1	 -32470.605469	 8.800240

#------- #31 -------
1	 1	 19.201000	 10.400263
2	 1	 27.802000	 10.400263
3	 1	 21.923000	 10.400263
4	 1	 23.105000	 10.400263
7	 1	 -30353.390625	 10.400263

#------- #32 -------
1	 1	 20.986000	 11.200287
2	 1	 26.031000	 11.200287
3	 1	 22.086000	 11.200287
4	 1	 23.002001	 11.200287
7	 1	 -31407.623047	 11.200287

#------- #33 -------
1	 1	 20.669001	 11.200287
2	 1	 26.379999	 11.200287
3	 1	 20.767000	 11.200287
4	 1	 24.124001	 11.200287
7	 1	 -31793.279297	 11.200287

#------- #34 -------
1	 1	 20.349001	 12.000302
2	 1	 26.655001	 12.000302
3	 1	 22.171000	 12.000302
4	 1	 22.844000	 12.000302
7	 1	 -31605.468750	 12.000302

#------- #35 -------
1	 1	 19.951000	 12.000303
2	 1	 27.188999	 12.000303
3	 1	 20.209000	 12.000303
4	 1	 24.796000	 12.000303
7	 1	 -32261.250000	 12.000303

#------- #36 -------
1	 1	 22.919001	 13.600333
2	 1	 26.938000	 13.600333
3	 1	 23.013000	 13.600333
4	 1	 23.862000	 13.600333
7	 1	 -31540.691406	 13.600333

#------- #37 -------
1	 1	 21.517000	 14.400357
2	 1	 25.541000	 14.400357
3	 1	 21.216999	 14.400357
4	 1	 23.643999	 14.400357
7	 1	 -31246.183594	 14.400357

#------- #38 -------
1	 1	 21.344000	 15.200374
2	 1	 25.797001	 15.200374
3	 1	 22.211000	 15.200374
4	 1	 22.985001	 15.200374
7	 1	 -30290.369141	 15.200374

#------- #39 -------
1	 1	 22.702999	 15.200379
2	 1	 24.480000	 15.200379
3	 1	 21.822001	 15.200379
4	 1	 23.216000	 15.200379
7	 1	 -35077.031250	 15.200379

#------- #40 -------
1	 1	 20.429001	 16.000387
2	 1	 26.702000	 16.000387
3	 1	 20.350000	 16.000387
4	 1	 24.608000	 16.000387
7	 1	 -29736.943359	 16.000387

#------- #41 -------
1	 1	 22.365000	 16.000389
2	 1	 24.976999	 16.000389
3	 1	 21.098000	 16.000389
4	 1	 24.042000	 16.000389
7	 1	 -30567.988281	 16.000389

#------- #42 -------
1	 1	 20.254000	 16.000389
2	 1	 26.878000	 16.000389
3	 1	 21.631001	 16.000389
4	 1	 23.535999	 16.000389
7	 1	 -31186.378906	 16.000389

#------- #43 -------
1	 1	 20.129000	 17.600422
2	 1	 26.945999	 17.600422
3	 1	 22.320000	 17.600422
4	 1	 22.739000	 17.600422
7	 1	 -30297.371094	 17.600422

#------- #44 -------
1	 1	 21.108999	 17.600424
2	 1	 26.100000	 17.600424
3	 1	 20.542999	 17.600424
4	 1	 24.450001	 17.600424
7	 1	 -31163.013672	 17.600424

#------- #45 -------
1	 1	 21.872000	 17.600424
2	 1	 25.400999	 17.600424
3	 1	 21.240000	 17.600424
4	 1	 23.761000	 17.600424
7	 1	 -31487.802734	 17.600424

#------- #46 -------
1	 1	 19.740999	 17.600424
2	 1	 27.438000	 17.600424
3	 1	 22.014999	 17.600424
4	 1	 23.094000	 17.600424
7	 1	 -32864.902344	 17.600424

#------- #47 -------
1	 1	 19.773001	 18.400434
2	 1	 27.339001	 18.400434
3	 1	 21.788000	 18.400434
4	 1	 23.304001	 18.400434
7	 1	 -29256.869141	 18.400434

#------- #48 -------
1	 1	 20.989000	 18.400434
2	 1	 26.191999	 18.400434
3	 1	 20.979000	 18.400434
4	 1	 24.101000	 18.400434
7	 1	 -30531.085938	 18.400434

#------- #49 -------
1	 1	 19.917999	 18.400434
2	 1	 27.070999	 18.400434
3	 1	 21.929001	 18.400434
4	 1	 23.030001	 18.400434
7	 1	 -30891.640625	 18.400434

#------- #50 -------
1	 1	 18.753000	 18.400436
2	 1	 28.354000	 18.400436
3	 1	 22.046000	 18.400436
4	 1	 23.004999	 18.400436
7	 1	 -31491.859375	 18.400436

#------- #51 -------
1	 1	 21.152000	 19.200457
2	 1	 25.941000	 19.200457
3	 1	 21.563999	 19.200457
4	 1	 23.367001	 19.200457
7	 1	 -29378.722656	 19.200457

#------- #52 -------
1	 1	 20.263000	 19.200459
2	 1	 26.770000	 19.200459
3	 1	 20.757999	 19.200459
4	 1	 24.260000	 19.200459
7	 1	 -29483.046875	 19.200459

#------- #53 -------
1	 1	 20.023001	 19.200459
2	 1	 27.252001	 19.200459
3	 1	 20.951000	 19.200459
4	 1	 24.174000	 19.200459
7	 1	 -29903.048828	 19.200459

#------- #54 -------
1	 1	 20.628000	 19.200459
2	 1	 26.669001	 19.200459
3	 1	 20.266001	 19.200459
4	 1	 24.784000	 19.200459
7	 1	 -30940.960938	 19.200459

#------- #55 -------
1	 1	 19.656000	 20.000467
2	 1	 27.480000	 20.000467
3	 1	 22.712000	 20.000467
4	 1	 22.410000	 20.000467
7	 1	 -29285.595703	 20.000467

#------- #56 -------
1	 1	 18.530001	 20.000469
2	 1	 28.450001	 20.000469
3	 1	 21.813999	 20.000469
4	 1	 23.114000	 20.000469
7	 1	 -30005.111328	 20.000469

#------- #57 -------
1	 1	 21.576000	 20.000469
2	 1	 25.487000	 20.000469
3	 1	 22.471001	 20.000469
4	 1	 22.743000	 20.000469
7	 1	 -30148.882813	 20.000469

#------- #58 -------
1	 1	 21.860001	 20.000469
2	 1	 25.295000	 20.000469
3	 1	 20.698000	 20.000469
4	 1	 24.311001	 20.000469
7	 1	 -31108.423828	 20.000469

#------- #59 -------
1	 1	 20.836000	 20.000469
2	 1	 24.899000	 20.000469
3	 1	 21.033001	 20.000469
4	 1	 24.122999	 20.000469
7	 1	 -31169.740234	 20.000469

#------- #60 -------
1	 1	 19.580999	 20.000471
2	 1	 27.534000	 20.000471
3	 1	 22.162001	 20.000471
4	 1	 22.905001	 20.000471
7	 1	 -32390.578125	 20.000471

#------- #61 -------
1	 1	 20.444000	 20.800493
2	 1	 26.707001	 20.800493
3	 1	 20.480000	 20.800493
4	 1	 24.496000	 20.800493
7	 1	 -30892.630859	 20.800493

#------- #62 -------
1	 1	 20.150999	 20.800493
2	 1	 27.240999	 20.800493
3	 1	 20.590000	 20.800493
4	 1	 24.343000	 20.800493
7	 1	 -30968.771484	 20.800493

#------- #63 -------
1	 1	 19.865999	 20.800493
2	 1	 27.163000	 20.800493
3	 1	 20.500999	 20.800493
4	 1	 24.479000	 20.800493
7	 1	 -31130.859375	 20.800493

#------- #64 -------
1	 1	 18.534000	 20.800495
2	 1	 28.362000	 20.800495
3	 1	 22.709000	 20.800495
4	 1	 22.191000	 20.800495
7	 1	 -31593.859375	 20.800495

#------- #65 -------
1	 1	 23.209000	 21.600498
2	 1	 27.580999	 21.600498
3	 1	 22.872000	 21.600498
4	 1	 24.385000	 21.600498
7	 1	 -31152.734375	 21.600498

#------- #66 -------
1	 1	 20.464001	 21.600498
2	 1	 26.655001	 21.600498
3	 1	 21.771000	 21.600498
4	 1	 23.271000	 21.600498
7	 1	 -32620.486328	 21.600498

#------- #67 -------
1	 1	 20.392000	 22.400513
2	 1	 26.636999	 22.400513
3	 1	 22.032000	 22.400513
4	 1	 23.059000	 22.400513
7	 1	 -30287.843750	 22.400513

#------- #68 -------
1	 1	 20.665001	 22.400513
2	 1	 26.416000	 22.400513
3	 1	 21.136999	 22.400513
4	 1	 23.841999	 22.400513
7	 1	 -31263.386719	 22.400513

#------- #69 -------
1	 1	 21.627001	 24.000557
2	 1	 25.534000	 24.000557
3	 1	 21.695000	 24.000557
4	 1	 23.346001	 24.000557
7	 1	 -31482.673828	 24.000557

#------- #70 -------
1	 1	 20.548000	 24.000557
2	 1	 25.454000	 24.000557
